"year";"plot";"guilds";"intraguild.type";"metric";"value"
2019;8;"plants-herbivores";"nesting_larvae";"diagonally_dominant_sp";6
2020;8;"plants-herbivores";"nesting_larvae";"diagonally_dominant_sp";8
2019;9;"plants-herbivores";"nesting_larvae";"diagonally_dominant_sp";6
2020;9;"plants-herbivores";"nesting_larvae";"diagonally_dominant_sp";10
2019;1;"all";"nesting_larvae";"diagonally_dominant_sp";13
2020;1;"all";"nesting_larvae";"diagonally_dominant_sp";17
2019;2;"all";"nesting_larvae";"diagonally_dominant_sp";14
2020;2;"all";"nesting_larvae";"diagonally_dominant_sp";18
2019;3;"all";"nesting_larvae";"diagonally_dominant_sp";12
2020;3;"all";"nesting_larvae";"diagonally_dominant_sp";16
2019;4;"all";"nesting_larvae";"diagonally_dominant_sp";15
2020;4;"all";"nesting_larvae";"diagonally_dominant_sp";12
2019;5;"all";"nesting_larvae";"diagonally_dominant_sp";17
2020;5;"all";"nesting_larvae";"diagonally_dominant_sp";8
2019;6;"all";"nesting_larvae";"diagonally_dominant_sp";16
2020;6;"all";"nesting_larvae";"diagonally_dominant_sp";5
2019;7;"all";"nesting_larvae";"diagonally_dominant_sp";25
2020;7;"all";"nesting_larvae";"diagonally_dominant_sp";20
2019;8;"all";"nesting_larvae";"diagonally_dominant_sp";19
2020;8;"all";"nesting_larvae";"diagonally_dominant_sp";22
2019;9;"all";"nesting_larvae";"diagonally_dominant_sp";13
2020;9;"all";"nesting_larvae";"diagonally_dominant_sp";21
2019;1;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";5
2020;1;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";5
2019;2;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";4
2020;2;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";4
2019;3;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";6
2020;3;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";6
2019;4;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";4
2020;4;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";4
2019;5;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";6
2020;5;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";6
2019;6;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";5
2020;6;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";5
2019;7;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";1
2020;7;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";1
2019;8;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";2
2020;8;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";2
2019;9;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";6
2020;9;"plants";"nesting_larvae_phenology";"diagonally_dominant_sp";6
2019;1;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";10
2020;1;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";15
2019;2;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";8
2020;2;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";15
2019;3;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";9
2020;3;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";14
2019;4;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";9
2020;4;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";5
2019;5;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";7
2020;5;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";5
2019;6;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";9
2020;6;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";2
2019;7;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";17
2020;7;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";11
2019;8;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";20
2020;8;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";19
2019;9;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";10
2020;9;"floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";16
2019;1;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";18
2020;1;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";16
2019;2;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";14
2020;2;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";16
2019;3;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";15
2020;3;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";13
2019;4;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";15
2020;4;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";15
2019;5;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";16
2020;5;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";11
2019;6;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";18
2020;6;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";17
2019;7;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";14
2020;7;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";13
2019;8;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";15
2020;8;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";13
2019;9;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";19
2020;9;"herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";16
2019;1;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";11
2020;1;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";14
2019;2;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";7
2020;2;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";13
2019;3;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";10
2020;3;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";14
2019;4;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";9
2020;4;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";7
2019;5;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";11
2020;5;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";7
2019;6;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";11
2020;6;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";5
2019;7;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";15
2020;7;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";10
2019;8;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";14
2020;8;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";14
2019;9;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";13
2020;9;"plants-floral visitors";"nesting_larvae_phenology";"diagonally_dominant_sp";16
2019;1;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";18
2020;1;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";18
2019;2;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";14
2020;2;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";17
2019;3;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";16
2020;3;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";13
2019;4;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";13
2020;4;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";14
2019;5;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";17
2020;5;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";13
2019;6;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";18
2020;6;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";17
2019;7;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";12
2020;7;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";11
2019;8;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";13
2020;8;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";11
2019;9;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";18
2020;9;"plants-herbivores";"nesting_larvae_phenology";"diagonally_dominant_sp";18
2019;1;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";23
2020;1;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";27
2019;2;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";17
2020;2;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";26
2019;3;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";20
2020;3;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";22
2019;4;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";19
2020;4;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";18
2019;5;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";22
2020;5;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";14
2019;6;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";24
2020;6;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";17
2019;7;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";25
2020;7;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";20
2019;8;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";26
2020;8;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";25
2019;9;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";25
2020;9;"all";"nesting_larvae_phenology";"diagonally_dominant_sp";29
2019;1;"plants";"mean_field";"avg_diagonal_dominance";-0,0317460317460318
2020;1;"plants";"mean_field";"avg_diagonal_dominance";-0,0317460317460318
2019;2;"plants";"mean_field";"avg_diagonal_dominance";-0,0317460317460318
2020;2;"plants";"mean_field";"avg_diagonal_dominance";-0,0317460317460318
2019;3;"plants";"mean_field";"avg_diagonal_dominance";-0,0317460317460318
2020;3;"plants";"mean_field";"avg_diagonal_dominance";-0,0317460317460318
2019;4;"plants";"mean_field";"avg_diagonal_dominance";-0,0285714285714286
2020;4;"plants";"mean_field";"avg_diagonal_dominance";-0,0285714285714286
2019;5;"plants";"mean_field";"avg_diagonal_dominance";-0,03125
2020;5;"plants";"mean_field";"avg_diagonal_dominance";-0,03125
2019;6;"plants";"mean_field";"avg_diagonal_dominance";-0,0256410256410257
2020;6;"plants";"mean_field";"avg_diagonal_dominance";-0,0256410256410257
2019;7;"plants";"mean_field";"avg_diagonal_dominance";-0,030812324929972
2020;7;"plants";"mean_field";"avg_diagonal_dominance";-0,030812324929972
2019;8;"plants";"mean_field";"avg_diagonal_dominance";-0,03125
2020;8;"plants";"mean_field";"avg_diagonal_dominance";-0,03125
2019;9;"plants";"mean_field";"avg_diagonal_dominance";-0,03125
2020;9;"plants";"mean_field";"avg_diagonal_dominance";-0,03125
2019;1;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,0285714285714286
2020;1;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,0315789473684211
2019;2;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,0208333333333333
2020;2;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,0315789473684211
2019;3;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,0256410256410257
2020;3;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,0317460317460318
2019;4;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,0256410256410257
2020;4;"floral visitors";"mean_field";"avg_diagonal_dominance";0,0222222222222222
2019;5;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,012987012987013
2020;5;"floral visitors";"mean_field";"avg_diagonal_dominance";0,0222222222222222
2019;6;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,0256410256410257
2020;6;"floral visitors";"mean_field";"avg_diagonal_dominance";0,333333333333333
2019;7;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,030812324929972
2020;7;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,0303030303030303
2019;8;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,0291666666666667
2020;8;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,0297482837528604
2019;9;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,0285714285714286
2020;9;"floral visitors";"mean_field";"avg_diagonal_dominance";-0,03125
2019;1;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0303030303030303
2020;1;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0303030303030303
2019;2;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0315789473684211
2020;2;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0297482837528604
2019;3;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0315789473684211
2020;3;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0297482837528604
2019;4;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0315789473684211
2020;4;"herbivores";"mean_field";"avg_diagonal_dominance";-0,03125
2019;5;"herbivores";"mean_field";"avg_diagonal_dominance";-0,03125
2020;5;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0315789473684211
2019;6;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0297482837528604
2020;6;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0297482837528604
2019;7;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0317460317460318
2020;7;"herbivores";"mean_field";"avg_diagonal_dominance";-0,03125
2019;8;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0315789473684211
2020;8;"herbivores";"mean_field";"avg_diagonal_dominance";-0,030812324929972
2019;9;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0297482837528604
2020;9;"herbivores";"mean_field";"avg_diagonal_dominance";-0,0303030303030303
2019;1;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0542938542938543
2020;1;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0497665270805017
2019;2;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,062950937950938
2020;2;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,049881962876144
2019;3;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0636141636141636
2020;3;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0479229492484279
2019;4;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0539888779790861
2020;4;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0613756613756614
2019;5;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0716738183843447
2020;5;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0674019607843137
2019;6;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0645980428589124
2020;6;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,087024087024087
2019;7;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0507185657620293
2020;7;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0666880388519044
2019;8;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0502715455840456
2020;8;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0423609952542526
2019;9;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0683324898785425
2020;9;"plants-floral visitors";"mean_field";"avg_diagonal_dominance";-0,0492369186046512
2019;1;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0804881937936062
2020;1;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0790945165945166
2019;2;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0782672895454465
2020;2;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0764652768705928
2019;3;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0855750871431452
2020;3;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0729480706597411
2019;4;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0818731364493709
2020;4;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0801096374361425
2019;5;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0781428571428572
2020;5;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0754279361598441
2019;6;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0797187048903296
2020;6;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0789067326211326
2019;7;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0776675193173486
2020;7;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0701379755968364
2019;8;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0827873764106661
2020;8;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,068873583441166
2019;9;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0746875593774221
2020;9;"plants-herbivores";"mean_field";"avg_diagonal_dominance";-0,0726337610969693
2019;1;"all";"mean_field";"avg_diagonal_dominance";-0,0690564467442229
2020;1;"all";"mean_field";"avg_diagonal_dominance";-0,0501261212347439
2019;2;"all";"mean_field";"avg_diagonal_dominance";-0,0633100343861273
2020;2;"all";"mean_field";"avg_diagonal_dominance";-0,0556932333668405
2019;3;"all";"mean_field";"avg_diagonal_dominance";-0,0795432778978485
2020;3;"all";"mean_field";"avg_diagonal_dominance";-0,0573553333314371
2019;4;"all";"mean_field";"avg_diagonal_dominance";-0,0595298885054258
2020;4;"all";"mean_field";"avg_diagonal_dominance";-0,0581106782807344
2019;5;"all";"mean_field";"avg_diagonal_dominance";-0,0747086442657871
2020;5;"all";"mean_field";"avg_diagonal_dominance";-0,0695423862390351
2019;6;"all";"mean_field";"avg_diagonal_dominance";-0,0804935322097794
2020;6;"all";"mean_field";"avg_diagonal_dominance";-0,0883246553858062
2019;7;"all";"mean_field";"avg_diagonal_dominance";-0,0592007266391429
2020;7;"all";"mean_field";"avg_diagonal_dominance";-0,0591146984868851
2019;8;"all";"mean_field";"avg_diagonal_dominance";-0,0658632832747293
2020;8;"all";"mean_field";"avg_diagonal_dominance";-0,0517610004158961
2019;9;"all";"mean_field";"avg_diagonal_dominance";-0,0790496347044976
2020;9;"all";"mean_field";"avg_diagonal_dominance";-0,0525167084255409
