"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"Bombylius_major";0,00159305679621225;0,000394707512306956;0,00467610565285786;2020;2;"all";"mean_field"
"Braconidae";0,00506625769135764;0,000192491633285995;0,022210579196758;2020;2;"all";"mean_field"
"Dilophus_spp";0,000771988075905473;0,000181468195295433;0,00227394239173995;2020;2;"all";"mean_field"
"Eristalis_spp";0,000520465783126918;7,99301933625261e-05;0,00179523195558516;2020;2;"all";"mean_field"
"Eucera_spp";0,0105185488565741;0,000796191762462075;0,0398155921365135;2020;2;"all";"mean_field"
"Lasioglossum_immunitum";0,00314346972432908;0,000267744009694798;0,0105317789430565;2020;2;"all";"mean_field"
"Lasioglossum_malachurum";0,0123277432034456;0,00110475457703692;0,0437265061479135;2020;2;"all";"mean_field"
"Musca_spp";0,00400631156636698;0,000239646424104716;0,0151857044668595;2020;2;"all";"mean_field"
"Osmia_ligurica";0,00128778509247541;0,000252937952394917;0,00411920299899666;2020;2;"all";"mean_field"
"Pangonius_spp";0,000218490189456538;4,67033081424619e-05;0,000678957163591176;2020;2;"all";"mean_field"
"Sarcophaga_spp";0,00245471503723694;0,000104904953227447;0,00994117118811965;2020;2;"all";"mean_field"
"Sphaerophoria_scripta";0,000322392899181828;7,41376447894751e-05;0,000959960875722023;2020;2;"all";"mean_field"
"Ulidiidae";0,000203496062510338;1,95515738298425e-05;0,000702607252499716;2020;2;"all";"mean_field"
"Anastoechus_spp";0,0579690601153917;0,0461615461937946;0,0743235393435815;2020;2;"floral visitors";"mean_field"
"Andrena_spp";0,0748879678083925;0,0538152892460327;0,103226521491214;2020;2;"floral visitors";"mean_field"
"Bombylius_major";0,067766346999039;0,0438065448246069;0,101173028638754;2020;2;"floral visitors";"mean_field"
"Braconidae";0,0545839739259003;0,0428560097814341;0,0693844803186942;2020;2;"floral visitors";"mean_field"
"Dilophus_spp";0,0890965353281235;0,0443466519321564;0,154624750799515;2020;2;"floral visitors";"mean_field"
"Eristalis_spp";0,0587865313264988;0,0446098011397512;0,0743300212467975;2020;2;"floral visitors";"mean_field"
"Eucera_spp";0,0715352592699213;0,0512918560732455;0,0973091871276819;2020;2;"floral visitors";"mean_field"
"Lasioglossum_immunitum";0,0624258341902268;0,047217204875618;0,0819934039741333;2020;2;"floral visitors";"mean_field"
"Lasioglossum_malachurum";0,0490182477829953;0,039235707131915;0,060733784963695;2020;2;"floral visitors";"mean_field"
"Musca_spp";0,0584447084195573;0,0444440664888349;0,0732662371576422;2020;2;"floral visitors";"mean_field"
"Osmia_ligurica";0,067088717331091;0,0489339386319429;0,0874180095986691;2020;2;"floral visitors";"mean_field"
"Pangonius_spp";0,0562528594130076;0,0425190214473005;0,0738457231710073;2020;2;"floral visitors";"mean_field"
"Sarcophaga_spp";0,0630826604882769;0,0463987491999417;0,0853163777420604;2020;2;"floral visitors";"mean_field"
"Sphaerophoria_scripta";0,076463609771408;0,049581543847571;0,112671345583918;2020;2;"floral visitors";"mean_field"
"Ulidiidae";0,0925976878301699;0,0614909472439214;0,130720390145897;2020;2;"floral visitors";"mean_field"
"Agriotes_spp";0,0372917866235327;0,00358618998907441;0,111532989219778;2020;2;"herbivores";"mean_field"
"Aphis_fabae";0,0242930367599437;0,00220160331015695;0,0895080677799515;2020;2;"herbivores";"mean_field"
"Brassicogethes_spp";0,0461644665000307;0,00476472815493596;0,139125511238033;2020;2;"herbivores";"mean_field"
"Cantharis_spp";0,00254453556844528;0,000959286205808651;0,00638075092946909;2020;2;"herbivores";"mean_field"
"Cleta_ramosaria_caterpillar";0,0157695383569873;0,0026134631440022;0,0429348947894967;2020;2;"herbivores";"mean_field"
"Cochlicella_barbara";0,0174006118300227;0,00313385319378018;0,0502670383777395;2020;2;"herbivores";"mean_field"
"Cryptocephalus_spp";0,0601578035482605;0,00406725565431345;0,196010581635815;2020;2;"herbivores";"mean_field"
"Lasiocampa_trifolii_caterpillar";0,064347452037522;0,00237867065204662;0,211788775917524;2020;2;"herbivores";"mean_field"
"Malachius_bipustulatus";0,0138040435025799;0,00265411066461795;0,0399195902647632;2020;2;"herbivores";"mean_field"
"Meligethes_spp";0,059690990915016;0,00293043417720065;0,215166854623189;2020;2;"herbivores";"mean_field"
"Meloidae";0,0165258641552505;0,00333902730009779;0,0465446266948381;2020;2;"herbivores";"mean_field"
"Miridae";0,0198423084026496;0,00230152023178138;0,0564356716998753;2020;2;"herbivores";"mean_field"
"Mordellidae";0,156329326568639;0,00187637947534502;0,472714144496987;2020;2;"herbivores";"mean_field"
"Oedemeridae";0,00578188135783862;0,00147570717791015;0,0164218442601979;2020;2;"herbivores";"mean_field"
"Psilothrix_viridicoerulea";0,339513509108645;0,0061986706828171;0,724500091369961;2020;2;"herbivores";"mean_field"
"Scyphophorus_spp";0,0744069364789201;0,00239333970417148;0,267042329754177;2020;2;"herbivores";"mean_field"
"Tessellana_tessellata";0,00415837981206672;0,00111867097257148;0,0116265657505919;2020;2;"herbivores";"mean_field"
"Tetranychus_urticae";0,00735864199449673;0,00156720753597175;0,0213492558471839;2020;2;"herbivores";"mean_field"
"Theba_pisana";0,0346188864791524;0,00483316583190804;0,107845651520524;2020;2;"herbivores";"mean_field"
"BEMA";0,0311914134508239;0,0068676733544359;0,0743239426204493;2020;2;"plants-floral visitors";"mean_field"
"CETE";0,00409906116675227;0,00141877665188698;0,00920559937753691;2020;2;"plants-floral visitors";"mean_field"
"CHFU";0,00373281090631635;0,000590307519517986;0,00967540400643559;2020;2;"plants-floral visitors";"mean_field"
"CHMI";0,0106438678500509;0,0030823334413301;0,0249060564332735;2020;2;"plants-floral visitors";"mean_field"
"HOMA";0,0171632632948177;0,00351503923057525;0,0427507772815314;2020;2;"plants-floral visitors";"mean_field"
"LEMA";0,00155352266047565;0,000501035593287912;0,00344969239072615;2020;2;"plants-floral visitors";"mean_field"
"MESP";0,010002809208121;0,00410261461139992;0,0203275730244553;2020;2;"plants-floral visitors";"mean_field"
"PAIN";0,0179344899135303;0,00549231480510835;0,0412853151587395;2020;2;"plants-floral visitors";"mean_field"
"PLCO";0,0976791135634835;0,0042484911416725;0,292221951937111;2020;2;"plants-floral visitors";"mean_field"
"POMA";0,0085037988705122;0,00280877064739905;0,0187687674713888;2020;2;"plants-floral visitors";"mean_field"
"PUPA";0,00670611696402719;0,000979303521268699;0,0198383591965434;2020;2;"plants-floral visitors";"mean_field"
"SASO";0,0073655711498868;0,0022441442625659;0,0178728845643529;2020;2;"plants-floral visitors";"mean_field"
"SCLA";0,00404620084001037;0,00199420570322322;0,00732146214926768;2020;2;"plants-floral visitors";"mean_field"
"SOAS";0,00394686336245712;0,00178963834660238;0,00758290588432002;2020;2;"plants-floral visitors";"mean_field"
"Anastoechus_spp";0,0785915364536925;0,0327551467423679;0,159102933364187;2020;2;"plants-floral visitors";"mean_field"
"Andrena_spp";0,042211665756723;0,0159741064024806;0,086428056219257;2020;2;"plants-floral visitors";"mean_field"
"Bombylius_major";0,00517082574517675;0,00175928983926978;0,0116193319582708;2020;2;"plants-floral visitors";"mean_field"
"Braconidae";0,254732783125429;0,0164245763842267;0,578795770014154;2020;2;"plants-floral visitors";"mean_field"
"Dilophus_spp";0,0666783744655291;0,00590839394803812;0,207261055447946;2020;2;"plants-floral visitors";"mean_field"
"Eristalis_spp";0,0108218557236383;0,00402835220130854;0,0222069819945661;2020;2;"plants-floral visitors";"mean_field"
"Eucera_spp";0,00496426588918684;0,00191839100427126;0,00979986315614169;2020;2;"plants-floral visitors";"mean_field"
"Lasioglossum_immunitum";0,0390999493025954;0,00229137385539824;0,130359794571765;2020;2;"plants-floral visitors";"mean_field"
"Lasioglossum_malachurum";0,149028294661751;0,00949382871312286;0,406683606642341;2020;2;"plants-floral visitors";"mean_field"
"Musca_spp";0,040987043316647;0,0138740380779221;0,0919893154200299;2020;2;"plants-floral visitors";"mean_field"
"Osmia_ligurica";0,0256514395510085;0,00846672517772298;0,0541452553089524;2020;2;"plants-floral visitors";"mean_field"
"Pangonius_spp";0,00567734543572376;0,00222567332352068;0,012371444742787;2020;2;"plants-floral visitors";"mean_field"
"Sarcophaga_spp";0,03026599567833;0,0142506580480154;0,0566005006675003;2020;2;"plants-floral visitors";"mean_field"
"Sphaerophoria_scripta";0,019585542938045;0,0057412399745116;0,0437180418526573;2020;2;"plants-floral visitors";"mean_field"
"Ulidiidae";0,00196417875525865;0,000725688142224826;0,00418120350470896;2020;2;"plants-floral visitors";"mean_field"
"BEMA";0,00219131749149081;7,13642568183571e-05;0,00955801908593777;2020;2;"plants-herbivores";"mean_field"
"CETE";0,0520607169675152;5,72321971819998e-06;0,24029464146755;2020;2;"plants-herbivores";"mean_field"
"CHFU";0,0015877392468619;8,38830853982907e-06;0,00804595546464994;2020;2;"plants-herbivores";"mean_field"
"CHMI";9,4212421159931e-05;1,08759674190904e-05;0,000409111288842382;2020;2;"plants-herbivores";"mean_field"
"HOMA";6,00500384346473e-05;2,76469224868693e-06;0,000243258049390802;2020;2;"plants-herbivores";"mean_field"
"LEMA";5,84777979095033e-07;4,99921416634614e-08;2,39130561875384e-06;2020;2;"plants-herbivores";"mean_field"
"MESP";0,00272477281448284;2,04697429011418e-05;0,0145060478803968;2020;2;"plants-herbivores";"mean_field"
"PAIN";0,00252532039774055;0,000175308062251877;0,0115655867518473;2020;2;"plants-herbivores";"mean_field"
"PLCO";0,00116531617629769;5,92751567806979e-05;0,00494054078627595;2020;2;"plants-herbivores";"mean_field"
"POMA";5,5852089475223e-05;2,49876664711578e-06;0,000214961478763996;2020;2;"plants-herbivores";"mean_field"
"PUPA";0,00895752288455642;6,61355466570814e-06;0,0382326934978558;2020;2;"plants-herbivores";"mean_field"
"SASO";0,000962244548321707;6,62371561373608e-06;0,00483840029997267;2020;2;"plants-herbivores";"mean_field"
"SCLA";0,000189337599343662;1,06160230387476e-05;0,000849711478678258;2020;2;"plants-herbivores";"mean_field"
"SOAS";0,000166284422471444;4,70345472219292e-06;0,000700752841806038;2020;2;"plants-herbivores";"mean_field"
"Agriotes_spp";0,319640096351189;8,24246299910059e-06;0,807686600879014;2020;2;"plants-herbivores";"mean_field"
"Aphis_fabae";0,00121137289100367;0,00013608258202648;0,00453070072908834;2020;2;"plants-herbivores";"mean_field"
"Brassicogethes_spp";0,117853985894845;0,00884645477705628;0,427432628914136;2020;2;"plants-herbivores";"mean_field"
"Cantharis_spp";0,0019976570246608;9,37323757513762e-05;0,00770329399194253;2020;2;"plants-herbivores";"mean_field"
"Cleta_ramosaria_caterpillar";0,000674026315740364;5,46351084611281e-06;0,00312065738920368;2020;2;"plants-herbivores";"mean_field"
"Cochlicella_barbara";0,0453075141725856;0,00311896423503089;0,192788292588494;2020;2;"plants-herbivores";"mean_field"
"Cryptocephalus_spp";6,94987477100723e-05;9,18638984902935e-06;0,000266516141305753;2020;2;"plants-herbivores";"mean_field"
"Lasiocampa_trifolii_caterpillar";0,000283972825951323;2,63340823932683e-05;0,00108406155475016;2020;2;"plants-herbivores";"mean_field"
"Malachius_bipustulatus";0,00467035029911449;3,1504487670318e-05;0,0230483568086307;2020;2;"plants-herbivores";"mean_field"
"Meligethes_spp";0,000131417777993037;5,14154194982529e-06;0,000522794789042416;2020;2;"plants-herbivores";"mean_field"
"Meloidae";0,000335203657728019;1,32180948448393e-06;0,00161518756618538;2020;2;"plants-herbivores";"mean_field"
"Miridae";0,000296538181849127;3,01780166946036e-05;0,00112725330101779;2020;2;"plants-herbivores";"mean_field"
"Mordellidae";0,0239427077806259;1,80896533373604e-05;0,109417677495201;2020;2;"plants-herbivores";"mean_field"
"Oedemeridae";0,368146093964137;9,7543562121246e-05;0,820807669612145;2020;2;"plants-herbivores";"mean_field"
"Psilothrix_viridicoerulea";0,0136780333488872;0,000854474325903045;0,0516728967214591;2020;2;"plants-herbivores";"mean_field"
"Scyphophorus_spp";0,00157662874999118;6,81336063497792e-06;0,00873679507002295;2020;2;"plants-herbivores";"mean_field"
"Tessellana_tessellata";0,0022276609546568;0,000406792507650276;0,00822891513206446;2020;2;"plants-herbivores";"mean_field"
"Tetranychus_urticae";0,0149070945294059;3,02214873043284e-05;0,0646006186839258;2020;2;"plants-herbivores";"mean_field"
"Theba_pisana";0,0103088746557936;1,07823541191503e-05;0,0452728110104959;2020;2;"plants-herbivores";"mean_field"
"BEMA";0,0686387288959521;0,0580641864927802;0,0804462513580106;2020;2;"plants";"mean_field"
"CETE";0,0810751060436927;0,0659020531426564;0,0994605047866127;2020;2;"plants";"mean_field"
"CHFU";0,077431132639551;0,0623474329973418;0,0961778042599859;2020;2;"plants";"mean_field"
"CHMI";0,0722023860506371;0,0599349803508532;0,0897992124848251;2020;2;"plants";"mean_field"
"HOMA";0,0764306429243041;0,0621571782935177;0,0920199985701394;2020;2;"plants";"mean_field"
"LEMA";0,0737110396393684;0,0607828423008504;0,0887096313669761;2020;2;"plants";"mean_field"
"MESP";0,0710645405946865;0,0580004974195721;0,0881164253755934;2020;2;"plants";"mean_field"
"PAIN";0,0658580894869849;0,0562002010045436;0,077148536921367;2020;2;"plants";"mean_field"
"PLCO";0,0723095530543335;0,0609547073792932;0,0872367520691402;2020;2;"plants";"mean_field"
"POMA";0,0730086514636709;0,0575666857517905;0,0931003721266991;2020;2;"plants";"mean_field"
"PUPA";0,0811240364340851;0,0672143261509489;0,0971203922238841;2020;2;"plants";"mean_field"
"SASO";0,0588303286981337;0,0514544110601817;0,0662050636545033;2020;2;"plants";"mean_field"
"SCLA";0,0677929566787653;0,0553764980046275;0,08425415603445;2020;2;"plants";"mean_field"
"SOAS";0,0605228073958347;0,0509908072379139;0,0723701411657907;2020;2;"plants";"mean_field"
"BEMA";0,361724779338137;4,08990575692925e-05;0,801743549751164;2020;3;"all";"mean_field"
"CETE";0,00482613595659349;0,000610872384675263;0,0187626588393834;2020;3;"all";"mean_field"
"CHFU";0,0022895369012247;0,000108816636108422;0,00928875574187579;2020;3;"all";"mean_field"
"CHMI";4,85274293909887e-05;3,21483971352063e-06;0,000187695975721263;2020;3;"all";"mean_field"
"HOMA";8,3017399379044e-06;4,54579089295194e-07;3,92923884422956e-05;2020;3;"all";"mean_field"
"LEMA";4,09063263694271e-05;6,64367493017233e-06;0,000157268728909982;2020;3;"all";"mean_field"
"MESP";0,00151326202538623;8,59490342104303e-05;0,00591448724339096;2020;3;"all";"mean_field"
"PAIN";0,00117697702134102;0,000163785952704817;0,00421904261772286;2020;3;"all";"mean_field"
"PLCO";0,0115298828804616;3,19603775080063e-05;0,0582831100309968;2020;3;"all";"mean_field"
"POMA";0,00159481691214399;2,05409178958276e-05;0,00680733152258752;2020;3;"all";"mean_field"
"PUPA";0,000516878463917833;7,01765615301918e-05;0,00184023229498726;2020;3;"all";"mean_field"
"SASO";0,00209230720885574;0,000163860754196637;0,00766864547597579;2020;3;"all";"mean_field"
"SCLA";0,00356715357721804;0,000230007348334427;0,0154738375845767;2020;3;"all";"mean_field"
"SOAS";0,000241279459642536;4,24441696740503e-05;0,000876918053971381;2020;3;"all";"mean_field"
"Aelia_spp";0,006305667305142;0,000317305258873856;0,0269985891705806;2020;3;"all";"mean_field"
"Agriotes_spp";0,0138714611428807;0,000298549560714495;0,0612582448843887;2020;3;"all";"mean_field"
"Aiolopus_strepens";0,00123104825685725;6,70075729521758e-05;0,00515622122828313;2020;3;"all";"mean_field"
"Aleyrodidae";0,000729799768301859;0,000101132280411254;0,00303261708326338;2020;3;"all";"mean_field"
"Brassicogethes_spp";0,0071313869922033;0,000576732164187236;0,0264903664542955;2020;3;"all";"mean_field"
"Cassida_spp";0,000456976817474486;4,16403840917561e-05;0,0016354065112433;2020;3;"all";"mean_field"
"Cleta_ramosaria_caterpillar";0,00341246812214678;0,000686459011322616;0,0122942720977977;2020;3;"all";"mean_field"
"Cochlicella_barbara";0,0533138160769809;0,00596812238268877;0,205497346660381;2020;3;"all";"mean_field"
"Coscinia_spp";0,0211116140440329;0,000187209174211556;0,0836268528927657;2020;3;"all";"mean_field"
"Cryptocephalus_spp";0,00480929593709685;0,000388550256413424;0,0161819598592956;2020;3;"all";"mean_field"
"Lasiocampa_trifolii_caterpillar";0,00535995216488167;0,000208785564840781;0,024461514810209;2020;3;"all";"mean_field"
"Lepidoptera_caterpillar";0,00157135972817345;0,000202831398923591;0,00585758366429003;2020;3;"all";"mean_field"
"Malachius_bipustulatus";0,000250446186311414;5,05344255255264e-05;0,000921858777969751;2020;3;"all";"mean_field"
"Miridae";0,00473126497027548;0,000185562608790626;0,0201083537416258;2020;3;"all";"mean_field"
"Otala_lactea";0,000371047882454778;3,25775872268547e-05;0,00150176202406677;2020;3;"all";"mean_field"
"Psilothrix_viridicoerulea";0,00579062006363639;0,000863226446194592;0,0206190203451291;2020;3;"all";"mean_field"
"Scyphophorus_spp";0,298486589558554;0,00525923248766734;0,762493684060723;2020;3;"all";"mean_field"
"Tessellana_tessellata";0,022345875947159;0,000250434540643162;0,11363948728386;2020;3;"all";"mean_field"
"Theba_pisana";0,0126736803662116;0,000848032167166508;0,0475445643926997;2020;3;"all";"mean_field"
"Anastoechus_spp";0,00327817428003924;0,000274013592803638;0,0144209131008005;2020;3;"all";"mean_field"
"Andrena_spp";0,00245917583872252;0,000265000778396672;0,0107201621198941;2020;3;"all";"mean_field"
"Bombylius_major";0,000200827055759288;3,02292637396716e-05;0,000705926552308901;2020;3;"all";"mean_field"
"Calliphoridae";0,00223360451135511;0,000168028135042567;0,00885205461042677;2020;3;"all";"mean_field"
"Dilophus_spp";0,000363980047643829;3,59216741893634e-05;0,00135661900991692;2020;3;"all";"mean_field"
"Geometridae";0,000699977521247321;1,75254221976468e-05;0,00329512326145356;2020;3;"all";"mean_field"
"Lasioglossum_malachurum";0,0030017504098621;9,643170370289e-05;0,0128360109543553;2020;3;"all";"mean_field"
